Room ID;Name;Host ID;Neighbourhood;Room type;Room Price;Minimum nights;Number of reviews;Date last review;Number of reviews per month;Rooms rent by the host;Availibility;Updated Date;City;Country;Coordinates;Location
17033015;Room with wardrobe near Atocha;38641743;Delicias;Private room;21;1;31;2018-12-15;0.74;3;0;2020-07-17;Madrid;Spain;40.395489697836624, -3.691211037408274;Spain, Madrid, Delicias
17209239;Studio Petite;107663190;Sol;Entire home/apt;200;1;2;2017-04-23;0.05;15;0;2020-07-17;Madrid;Spain;40.41568726548188, -3.7041948932838062;Spain, Madrid, Sol
17217455;3in1⭐STUNNING VIEWS⭐CENTRIC SOL⭐ EARLY CHECK IN;115053570;Sol;Entire home/apt;420;1;16;2019-09-09;0.39;10;0;2020-07-17;Madrid;Spain;40.415529314674295, -3.7040838311683375;Spain, Madrid, Sol
17391616;ACOGEDOR APARTAMENTO EN LAVAPIES III;104897414;Embajadores;Entire home/apt;55;3;12;2017-07-02;0.3;2;0;2020-07-17;Madrid;Spain;40.410079450491494, -3.700457667993552;Spain, Madrid, Embajadores
17459979;WHITE HOUSE | Plaza Mayor-Mercado San Miguel-Wifi;118226525;Palacio;Entire home/apt;160;7;122;2019-12-28;3.04;1;0;2020-07-17;Madrid;Spain;40.411565291042535, -3.710970583274018;Spain, Madrid, Palacio
17468773;Apartamento larga estancia. Garaje, piscina.;6967482;Peñagrande;Entire home/apt;50;30;0;;;1;87;2020-07-17;Madrid;Spain;40.472943452928206, -3.7221738553361865;Spain, Madrid, Peñagrande
17495627;Habitación centrica en Madrid;118085797;Fontarrón;Private room;30;2;0;;;1;365;2020-07-17;Madrid;Spain;40.401990984621875, -3.644890568947366;Spain, Madrid, Fontarrón
17556925;Bright and Cozzy apartment By Gran Via-Malasaña;27052860;Universidad;Entire home/apt;70;2;117;2020-03-09;2.87;3;180;2020-07-17;Madrid;Spain;40.42339892947658, -3.7102291903653066;Spain, Madrid, Universidad
17619303;Habitación luminosa y acogedora en Madrid.;37886438;Adelfas;Private room;24;2;246;2020-07-06;6.06;4;180;2020-07-17;Madrid;Spain;40.39848502333285, -3.670978537455794;Spain, Madrid, Adelfas
17619632;En Madrid, como en casa. Centro. Oferta verano;42772161;Palacio;Entire home/apt;84;3;9;2020-01-02;0.23;1;212;2020-07-17;Madrid;Spain;40.41078662987, -3.716410589759392;Spain, Madrid, Palacio
17650170;Balcony, central, bright, AC, Gran Vía, 1 bedroom;37291567;Sol;Hotel room;95;1;33;2018-12-11;0.85;23;256;2020-07-17;Madrid;Spain;40.41978809818888, -3.7008730866971775;Spain, Madrid, Sol
17662147;Gran Vía - Malasaña -  Apartamento 1 dormitorio;359844;Universidad;Entire home/apt;65;3;3;2020-01-06;0.09;5;362;2020-07-17;Madrid;Spain;40.421296022437446, -3.7020883589250437;Spain, Madrid, Universidad
17677207;Exclusive, with the best views, terrace, museums.;8321213;Cortes;Entire home/apt;70;1;176;2020-07-16;4.36;13;140;2020-07-17;Madrid;Spain;40.41118961290549, -3.6957968108956387;Spain, Madrid, Cortes
17774070;Large and Cosy doubleroom in Unique neighborhood;121346580;La Paz;Private room;56;2;28;2019-12-10;0.7;1;180;2020-07-17;Madrid;Spain;40.48436957705399, -3.7065151495178212;Spain, Madrid, La Paz
17826217;Habitación en el centro del Madrid de los Austrias;121718384;Palacio;Private room;48;2;16;2018-02-18;0.4;1;16;2020-07-17;Madrid;Spain;40.41621810067477, -3.7113253255151366;Spain, Madrid, Palacio
17853322;Estudio en Conde Duque muy luminoso;41842339;Arapiles;Entire home/apt;87;3;5;2018-12-31;0.12;1;87;2020-07-17;Madrid;Spain;40.43350016844126, -3.709988317306562;Spain, Madrid, Arapiles
17914512;APARTMENT IN MADRID CENTER;122804913;Cuatro Caminos;Entire home/apt;90;3;80;2020-07-12;2.02;1;177;2020-07-17;Madrid;Spain;40.4480273864462, -3.697798416779058;Spain, Madrid, Cuatro Caminos
17925616;Atico con vistas increíbles;64264624;Marroquina;Private room;17;60;2;2018-01-07;0.05;1;0;2020-07-17;Madrid;Spain;40.407252333749916, -3.6394416668626546;Spain, Madrid, Marroquina
17937503;Cozy apartment just reformed in the best location;20609984;Embajadores;Entire home/apt;27;2;69;2020-02-26;1.75;3;351;2020-07-17;Madrid;Spain;40.40830991324768, -3.69802338662341;Spain, Madrid, Embajadores
17954251;Apartamento a un paso de plaza mayor;22513755;Imperial;Entire home/apt;37;30;0;;;2;90;2020-07-17;Madrid;Spain;40.412570371237045, -3.7184112347587512;Spain, Madrid, Imperial
17968767;AMAZING CHIC CENTER MALASAÑA;44450805;Universidad;Entire home/apt;85;4;170;2020-03-05;4.24;1;0;2020-07-17;Madrid;Spain;40.42711988003916, -3.704595613594043;Spain, Madrid, Universidad
18037011;Oasis in the centre of Madrid - Terrace;85085945;Embajadores;Entire home/apt;55;1;80;2020-07-06;2.02;1;164;2020-07-17;Madrid;Spain;40.4107526196985, -3.700237012076578;Spain, Madrid, Embajadores
18050167;A cozy room in a quiet flat, 2 mins from Malasaña;791447;Trafalgar;Private room;30;1;66;2020-03-07;1.94;3;13;2020-07-17;Madrid;Spain;40.42891243480926, -3.7028235629619113;Spain, Madrid, Trafalgar
18116356;Habitacion Amplia cerca de Madrid Rio;124684693;San Isidro;Private room;27;2;6;2017-05-07;0.15;2;0;2020-07-17;Madrid;Spain;40.39989773768326, -3.7192109066277887;Spain, Madrid, San Isidro
18132872;Charming apartment in central Madrid.;5154;Embajadores;Entire home/apt;62;3;101;2020-03-08;2.55;1;23;2020-07-17;Madrid;Spain;40.409581453869606, -3.698094049082486;Spain, Madrid, Embajadores
18187458;Cute Single Room in LA LATINA (only for one);117244910;Palacio;Private room;35;1;8;2019-10-06;0.47;1;15;2020-07-17;Madrid;Spain;40.41080322357871, -3.7117108950556914;Spain, Madrid, Palacio
18402664;Habitacion Moderna en Conde Duque, Malasaña;18381988;Universidad;Private room;35;2;9;2019-09-07;0.24;1;89;2020-07-17;Madrid;Spain;40.429556578931, -3.7081442152066453;Spain, Madrid, Universidad
18459554;Alquiler de 1dormitorio;53077312;Ventas;Private room;17;1;2;2017-05-28;0.05;2;0;2020-07-17;Madrid;Spain;40.42777529647432, -3.651435310649724;Spain, Madrid, Ventas
18578002;Centrico apartamento en Glorieta de Embajadores;126813611;Embajadores;Entire home/apt;68;10;84;2020-03-01;2.4;1;166;2020-07-17;Madrid;Spain;40.405850160163645, -3.700088940107771;Spain, Madrid, Embajadores
18634071;Lovely room in Madrid next to Chamartin station;129453288;Castilla;Private room;50;3;1;2017-06-04;0.03;2;365;2020-07-17;Madrid;Spain;40.47237582077525, -3.685596916271734;Spain, Madrid, Castilla
18634925;Private little Appartement in the heart of Madrid;120627887;Guindalera;Entire home/apt;39;6;48;2020-03-15;1.38;1;0;2020-07-17;Madrid;Spain;40.4351373200171, -3.6628286553106038;Spain, Madrid, Guindalera
18662487;Amplia y cómoda vivienda en Puerta del Ángel.;1957992;Puerta del Angel;Entire home/apt;60;5;3;2017-08-06;0.08;1;0;2020-07-17;Madrid;Spain;40.412761051583445, -3.728976099129527;Spain, Madrid, Puerta del Angel
18666863;San Lorenzo Residencia (Dorm. 3);35553294;Justicia;Shared room;60;1;6;2018-08-24;0.17;7;0;2020-07-17;Madrid;Spain;40.426462640740866, -3.698320921151137;Spain, Madrid, Justicia
18761976;Latina III;102947901;Palacio;Entire home/apt;70;1;9;2018-11-10;0.25;226;350;2020-07-17;Madrid;Spain;40.411502619335415, -3.710636788797456;Spain, Madrid, Palacio
18762979;NoMad La Latina Loft I;102947901;Palacio;Entire home/apt;92;1;20;2019-11-11;0.8;226;353;2020-07-17;Madrid;Spain;40.41036225599364, -3.711217668573022;Spain, Madrid, Palacio
18764330;Princesa;102947901;Universidad;Entire home/apt;60;1;2;2018-11-27;0.05;226;301;2020-07-17;Madrid;Spain;40.42533024256989, -3.710706949144495;Spain, Madrid, Universidad
18764920;Salamanca Confort II;102947901;Guindalera;Entire home/apt;60;1;8;2020-01-08;0.17;226;329;2020-07-17;Madrid;Spain;40.432762324162304, -3.6681534351434775;Spain, Madrid, Guindalera
18783237;Las Letras II;102947901;Cortes;Entire home/apt;55;1;2;2020-01-02;0.17;226;49;2020-07-17;Madrid;Spain;40.41531370921603, -3.70153857794671;Spain, Madrid, Cortes
18787856;Mini Apartamento en el ❤ de Lavapiés;5615800;Embajadores;Entire home/apt;65;25;10;2019-12-11;0.26;1;317;2020-07-17;Madrid;Spain;40.40854662702922, -3.7029636570822637;Spain, Madrid, Embajadores
18802616;Awesome Chueca Hortaleza , fully renovated !!;4286142;Justicia;Entire home/apt;80;4;127;2020-03-05;3.31;3;117;2020-07-17;Madrid;Spain;40.420665090199314, -3.7006273568493007;Spain, Madrid, Justicia
18816591;PUERTA DEL ANGEL;1408525;Puerta del Angel;Entire home/apt;80;3;14;2020-03-29;0.36;53;364;2020-07-17;Madrid;Spain;40.41025701548777, -3.7327406537041328;Spain, Madrid, Puerta del Angel
18879262;Comfortable room, in the centre of Madrid.;22664780;Sol;Private room;60;2;6;2018-12-16;0.28;1;0;2020-07-17;Madrid;Spain;40.416206157642414, -3.7089715604216287;Spain, Madrid, Sol
18888228;Estudio acogedor en pleno Centro de Madrid.;131615518;Embajadores;Entire home/apt;55;3;136;2020-03-15;3.58;1;89;2020-07-17;Madrid;Spain;40.40920677660792, -3.7020346505339417;Spain, Madrid, Embajadores
18957739;PROSPERIDAD;130902460;Ciudad Jardín;Entire home/apt;50;12;19;2020-07-07;0.5;1;123;2020-07-17;Madrid;Spain;40.444753041157355, -3.6741080446240963;Spain, Madrid, Ciudad Jardín
18961127;Cozy and Modern Room;132223471;Arapiles;Private room;70;2;11;2019-12-15;0.3;1;365;2020-07-17;Madrid;Spain;40.43742418327038, -3.7038820442128753;Spain, Madrid, Arapiles
19129261;Espacioso apartamento en Centro Colón Madrid;99018982;Justicia;Entire home/apt;47;1;13;2020-02-24;0.4;107;345;2020-07-17;Madrid;Spain;40.426321040466334, -3.692182837465682;Spain, Madrid, Justicia
19190552;Hermosos apartamento cerca del parque Retiro;99018982;Embajadores;Entire home/apt;56;1;4;2020-03-02;0.11;107;347;2020-07-17;Madrid;Spain;40.40979637634835, -3.696386785086646;Spain, Madrid, Embajadores
19281556;Room with double bed in the Puerta del Sol;104954660;Sol;Private room;35;1;63;2020-01-24;1.69;12;0;2020-07-17;Madrid;Spain;40.41726323372333, -3.7029948295422397;Spain, Madrid, Sol
19342600;Preciosa casa en Chamberi tranquila y muy centrica;29703574;Trafalgar;Entire home/apt;99;2;5;2018-12-11;0.14;1;0;2020-07-17;Madrid;Spain;40.435784677501964, -3.702502651175665;Spain, Madrid, Trafalgar
19374930;BIZIPOZ;118312507;Embajadores;Entire home/apt;350;7;0;;;1;364;2020-07-17;Madrid;Spain;40.410088814879636, -3.7082645141177535;Spain, Madrid, Embajadores
19379924;Estudio de 49m2, edificio de artistas en Gran Via;14629836;Universidad;Entire home/apt;49;1;327;2020-03-13;8.79;14;109;2020-07-17;Madrid;Spain;40.42297284735488, -3.7077087523605647;Spain, Madrid, Universidad
19384535;World pride 2017 Madrid;135882514;Los Angeles;Entire home/apt;250;1;0;;;1;0;2020-07-17;Madrid;Spain;40.36014804080524, -3.699271856797905;Spain, Madrid, Los Angeles
19386068;Amazing atic with big terrace  in Plaza Mayor 5;107335103;Sol;Entire home/apt;160;1;198;2020-07-18;5.29;54;100;2020-07-17;Madrid;Spain;40.41667595951618, -3.70678210338399;Spain, Madrid, Sol
19419938;El Apartamento de Marieta a 4 paradas de Chueca;124284096;Guindalera;Entire home/apt;79;1;2;2017-07-02;0.05;1;0;2020-07-17;Madrid;Spain;40.43532306509033, -3.6714175277796968;Spain, Madrid, Guindalera
19428753;Habitación  en Ópera;14203430;Palacio;Private room;23;2;0;;;1;0;2020-07-17;Madrid;Spain;40.41876077117824, -3.7109171843531987;Spain, Madrid, Palacio
19469235;Friendly Flat in Argüelles!;63069615;Gaztambide;Private room;25;5;4;2019-07-01;0.11;1;44;2020-07-17;Madrid;Spain;40.4316061942403, -3.7124980006684587;Spain, Madrid, Gaztambide
19523548;La 1ra del olivar;9922110;Embajadores;Entire home/apt;200;10;0;;;1;0;2020-07-17;Madrid;Spain;40.41055321185277, -3.701656947126519;Spain, Madrid, Embajadores
19528951;Small and cozy appartment close to the centre;135865098;Puerta del Angel;Entire home/apt;80;10;1;2017-07-02;0.03;1;0;2020-07-17;Madrid;Spain;40.409625098877584, -3.7302158973066413;Spain, Madrid, Puerta del Angel
19543469;Lovely + Close to metro+WIFI apartment in Malasaña;137269507;Universidad;Entire home/apt;65;1;193;2020-03-05;5.77;1;89;2020-07-17;Madrid;Spain;40.42771162174411, -3.701660916516754;Spain, Madrid, Universidad
19579550;Pequeño, pero muy acogedor Estudio;79061191;Berruguete;Entire home/apt;30;2;3;2017-09-18;0.08;1;0;2020-07-17;Madrid;Spain;40.457864252205795, -3.7057674243852543;Spain, Madrid, Berruguete
19641677;Piso Comunicado- Hospital Ramon Cajal/la Paz- Sol;63046221;Valverde;Entire home/apt;85;3;0;;;1;0;2020-07-17;Madrid;Spain;40.48922185085909, -3.6937569563770114;Spain, Madrid, Valverde
19646494;Single room Malasaña;11233926;Universidad;Private room;30;1;68;2020-06-02;1.84;21;331;2020-07-17;Madrid;Spain;40.424307095523574, -3.701679564565611;Spain, Madrid, Universidad
19665920;APARTAMENTO DE DISEÑO CERCA PLAZA DE TOROS;5086226;Guindalera;Entire home/apt;60;2;47;2019-12-14;1.43;1;0;2020-07-17;Madrid;Spain;40.43103817740154, -3.667106574908964;Spain, Madrid, Guindalera
19672336;Old style & amazing location.;51735211;Embajadores;Private room;150;14;6;2019-01-12;0.17;1;90;2020-07-17;Madrid;Spain;40.4129648722678, -3.7025073648972535;Spain, Madrid, Embajadores
19976306;Cozy and central studio;59187172;Embajadores;Entire home/apt;50;2;231;2020-03-11;6.42;6;258;2020-07-17;Madrid;Spain;40.40959746686506, -3.696749796182989;Spain, Madrid, Embajadores
19992352;DOBO HOMES GRAN VIA 1 DORMITORIO;133056146;Palacio;Entire home/apt;48;1;11;2020-02-18;0.54;32;0;2020-07-17;Madrid;Spain;40.42366774577108, -3.7099805074267174;Spain, Madrid, Palacio
20030190;Opera Perspective;10024931;Palacio;Entire home/apt;140;3;13;2019-10-07;0.43;3;89;2020-07-17;Madrid;Spain;40.41703960006608, -3.70839263043861;Spain, Madrid, Palacio
20049683;Atico con terraza en el céntrico barrio de Tetuan.;69593570;Valdeacederas;Entire home/apt;73;3;48;2020-03-10;1.4;1;130;2020-07-17;Madrid;Spain;40.464947336226366, -3.7021433231460104;Spain, Madrid, Valdeacederas
20185526;Great indiv room 10 min from the airport/Ifema 7L;23441165;Piovera;Private room;45;1;245;2020-07-05;6.87;26;352;2020-07-17;Madrid;Spain;40.456909370493264, -3.652795817675836;Spain, Madrid, Piovera
20302774;Cosy studio;67365849;Peñagrande;Entire home/apt;25;1;0;;;2;0;2020-07-17;Madrid;Spain;40.480716612895336, -3.719472339156683;Spain, Madrid, Peñagrande
20509156;Cozy room at 15-20 min. from the center (by metro);108518306;Pueblo Nuevo;Private room;18;1;306;2020-03-10;8.65;1;71;2020-07-17;Madrid;Spain;40.43046899002003, -3.640715639574922;Spain, Madrid, Pueblo Nuevo
20538501;Agradable y céntrico piso en barrio Salamanca;95379227;Goya;Entire home/apt;52;3;13;2020-02-27;0.44;2;87;2020-07-17;Madrid;Spain;40.42839554327473, -3.6771467401891758;Spain, Madrid, Goya
20542189;CASA ARRIETA;20597678;Palacio;Entire home/apt;115;1;94;2020-04-05;2.75;3;129;2020-07-17;Madrid;Spain;40.419897732945934, -3.7109517004369477;Spain, Madrid, Palacio
20579400;La Latina: Silence in the cool heart of the city;6365055;Palacio;Entire home/apt;69;4;64;2020-01-21;1.84;4;46;2020-07-17;Madrid;Spain;40.41130705767727, -3.7110636438511087;Spain, Madrid, Palacio
20604864;Preciosa habitación compartida Madrid Centro••••;139789014;Universidad;Shared room;17;3;20;2019-09-30;0.59;24;1;2020-07-17;Madrid;Spain;40.42456249904061, -3.7091585612647977;Spain, Madrid, Universidad
20658228;ATOCHA-RENFE: Habitación/WC (Cama dobl) uso indiv;147753486;Jerónimos;Private room;44;1;106;2020-07-08;3.03;2;0;2020-07-17;Madrid;Spain;40.407361477190115, -3.6855712921838792;Spain, Madrid, Jerónimos
20664078;Madrid  Plaza de las Cortes / Barrio de las Letras;21351872;Cortes;Entire home/apt;150;5;59;2020-03-16;1.69;1;35;2020-07-17;Madrid;Spain;40.41551154251841, -3.696663778615321;Spain, Madrid, Cortes
20740189;Cozy & Bright, Central Apartment;44267738;Cortes;Entire home/apt;99;1;45;2019-11-21;1.3;31;0;2020-07-17;Madrid;Spain;40.412093240590536, -3.6982370581064368;Spain, Madrid, Cortes
20893518;La Paz Market 4 A Madrid Salamanca quarter;2509252;Recoletos;Entire home/apt;70;1;59;2020-03-04;1.72;11;163;2020-07-17;Madrid;Spain;40.427889323927715, -3.6838986323401746;Spain, Madrid, Recoletos
20910838;Nice 2 bedrooms apartment in Madrid;11636925;Berruguete;Entire home/apt;48;6;9;2020-02-07;0.34;1;0;2020-07-17;Madrid;Spain;40.459513351674715, -3.7066659924126077;Spain, Madrid, Berruguete
20952037;Apartamento abuhardillado con encanto;105943452;Adelfas;Entire home/apt;42;2;10;2019-06-26;0.29;1;0;2020-07-17;Madrid;Spain;40.40093429312496, -3.667140123732519;Spain, Madrid, Adelfas
20977742;Estudio coqueto;150875589;Bellas Vistas;Entire home/apt;27;20;0;;;1;0;2020-07-17;Madrid;Spain;40.45243097856934, -3.7077863291343873;Spain, Madrid, Bellas Vistas
21002529;Casa Plaza Mayor;15423690;Sol;Entire home/apt;119;1;194;2020-02-25;5.86;1;0;2020-07-17;Madrid;Spain;40.41682269149686, -3.707168610348145;Spain, Madrid, Sol
21037710;comfortable and centrally located 2 room apartment;59187172;Embajadores;Entire home/apt;85;1;236;2020-03-10;6.95;6;255;2020-07-17;Madrid;Spain;40.40979189613244, -3.6953370943137194;Spain, Madrid, Embajadores
21158726;Preciosa buhardilla junto a la Gran Vía de Madrid;4036376;Palacio;Entire home/apt;120;1;5;2019-09-29;0.15;3;179;2020-07-17;Madrid;Spain;40.422273088799656, -3.7094523746348647;Spain, Madrid, Palacio
21183272;Family House with 2BD - City Center;152478367;Argüelles;Entire home/apt;91;3;77;2020-03-02;2.28;1;29;2020-07-17;Madrid;Spain;40.42205452154367, -3.7142449694703297;Spain, Madrid, Argüelles
21242025;Moderno y exclusivo  ático en el centro de Madrid,;29053453;Argüelles;Entire home/apt;90;6;15;2020-03-14;0.47;1;104;2020-07-17;Madrid;Spain;40.42938714859244, -3.716769461181203;Spain, Madrid, Argüelles
21242173;HABITACIÓN CAMA DOBLE;153539928;Goya;Private room;45;1;0;;;1;0;2020-07-17;Madrid;Spain;40.42323409581055, -3.676317193656065;Spain, Madrid, Goya
21430807;Fresh stunning bedroom in Madrid & WiFi;45543320;Palacio;Private room;35;1;124;2020-06-29;3.75;4;291;2020-07-17;Madrid;Spain;40.41360049036924, -3.719839426546983;Spain, Madrid, Palacio
21467969;Apartamento exterior y muy luminoso con terraza;32046323;Rios Rosas;Entire home/apt;260;30;0;;;79;364;2020-07-17;Madrid;Spain;40.44345327918549, -3.693705659103234;Spain, Madrid, Rios Rosas
21496663;**Center Luxurious Apartment. Museum Mile Wifi,A/C;17608059;Embajadores;Entire home/apt;65;1;226;2020-05-29;6.9;3;297;2020-07-17;Madrid;Spain;40.40852067408057, -3.692646060601828;Spain, Madrid, Embajadores
21570744;GRAN PISO NUEVO 170m2 CENTRO-GRAN VIA;36401569;Sol;Entire home/apt;189;2;88;2020-02-28;2.71;3;0;2020-07-17;Madrid;Spain;40.41945992520849, -3.7007282222490483;Spain, Madrid, Sol
21602634;HABITACIÓN TRANQUILA en el centro de Madrid;9669052;Embajadores;Private room;19;6;112;2020-03-09;3.43;1;0;2020-07-17;Madrid;Spain;40.406689777713005, -3.6998396152041613;Spain, Madrid, Embajadores
21605577;Bright & Stylish Malasaña - Madrid City Centre;157151266;Universidad;Entire home/apt;143;2;94;2020-03-03;2.93;1;365;2020-07-17;Madrid;Spain;40.424589702403274, -3.7050079985922513;Spain, Madrid, Universidad
21661715;Apartamento coqueto con todo lo que necesitas;47257323;Pilar;Entire home/apt;31;1;3;2017-11-26;0.09;1;0;2020-07-17;Madrid;Spain;40.47934800960338, -3.707405083530396;Spain, Madrid, Pilar
21692963;Apartment with WIFI in Pueblo Nuevo (long stay);10128056;Quintana;Entire home/apt;36;4;15;2019-04-22;0.47;1;0;2020-07-17;Madrid;Spain;40.43908757974764, -3.6456770752661285;Spain, Madrid, Quintana
21732039;New Apartament La Latina/Plz Mayor 4 Pers Max;158262143;Palacio;Entire home/apt;59;2;161;2020-03-13;5.31;5;147;2020-07-17;Madrid;Spain;40.41341384406752, -3.7095026575398657;Spain, Madrid, Palacio
21374304;HHBCN Avenida Madrid #2;146859530;Sants;Entire home/apt;72;1;28;2020-02-18;0.64;4;0;2020-06-13;Barcelona;Spain;41.38007284788796, 2.1311935986329775;Spain, Barcelona, Sants
40198097;3 BEDROOMS CHAMBERI (FORTUNY);28038703;Almagro;Entire home/apt;5000;3;0;;;121;357;2020-07-17;Madrid;Spain;40.43341461971241, -3.6887403745631753;Spain, Madrid, Almagro
40235124;Bella habitación doble privada;85015502;San Diego;Private room;47;2;5;2020-03-01;0.69;2;0;2020-07-17;Madrid;Spain;40.3954264730498, -3.670382089961441;Spain, Madrid, San Diego
40279591;Habitacion a 10 min del centro de madrid. 20€;282475024;Puerta Bonita;Private room;25;1;1;2019-12-08;0.13;1;91;2020-07-17;Madrid;Spain;40.38439646210954, -3.7319474777666874;Spain, Madrid, Puerta Bonita
40280212;Modern & Chic Two Bed Apt in Madrid center;307808041;Embajadores;Entire home/apt;60;2;1;2020-03-01;0.21;12;179;2020-07-17;Madrid;Spain;40.41252473628592, -3.705039591712322;Spain, Madrid, Embajadores
40362770;Habitación privada cerca de Manuel Becerra;2674881;Fuente del Berro;Private room;50;2;10;2020-03-09;1.3;1;0;2020-07-17;Madrid;Spain;40.42660271377338, -3.6657910063271104;Spain, Madrid, Fuente del Berro
40390872;BNBHolder Relax CHAMBERÍ;28786243;Almagro;Entire home/apt;80;2;5;2020-03-03;0.7;65;198;2020-07-17;Madrid;Spain;40.43165531042063, -3.6947781816151446;Spain, Madrid, Almagro
40394513;big room by the (Website hidden by Airbnb);248779667;Lucero;Private room;17;30;1;2019-12-29;0.15;14;0;2020-07-17;Madrid;Spain;40.40408521248233, -3.757587881247981;Spain, Madrid, Lucero
40448063;Apartamento abuardillado en pleno centro de Madrid;65253512;Palacio;Entire home/apt;63;2;6;2020-03-01;0.8;1;179;2020-07-17;Madrid;Spain;40.413081496830536, -3.7090761978496305;Spain, Madrid, Palacio
40488776;Preciosa Habitación en Estrecho;6316104;Berruguete;Private room;20;1;1;2019-12-15;0.14;2;0;2020-07-17;Madrid;Spain;40.45549100456618, -3.7041473691513276;Spain, Madrid, Berruguete
40560294;DOBO HOMES MANOTERAS 30;133056146;Valdefuentes;Entire home/apt;45;1;4;2020-06-17;0.78;32;352;2020-07-17;Madrid;Spain;40.488204522299625, -3.666473378744928;Spain, Madrid, Valdefuentes
40582411;Exclusive &  Refurbished - 2BD 2.5BTH - Gran Via;311098818;Cortes;Entire home/apt;228;2;10;2020-03-10;1.46;5;365;2020-07-17;Madrid;Spain;40.418136068397196, -3.6966004916360364;Spain, Madrid, Cortes
40609088;Acogedora Buhardilla La Latina centro madrid;27526991;Embajadores;Entire home/apt;109;1;5;2020-03-08;0.77;45;365;2020-07-17;Madrid;Spain;40.41033139182135, -3.705880507160283;Spain, Madrid, Embajadores
40646568;Hogar de Piuccia!;315194002;Numancia;Entire home/apt;55;2;1;2020-01-03;0.15;1;364;2020-07-17;Madrid;Spain;40.39708047570586, -3.6649885078292472;Spain, Madrid, Numancia
40648941;Apartamento totalmente reformado en La Latina;130139053;Palacio;Entire home/apt;109;2;1;2020-01-02;0.15;1;0;2020-07-17;Madrid;Spain;40.410662469647356, -3.713876262804342;Spain, Madrid, Palacio
40698182;CITY CENTER LUXURY GRAN VIA;69022392;Universidad;Entire home/apt;140;1;1;2020-01-25;0.17;5;273;2020-07-17;Madrid;Spain;40.421197105151606, -3.7060602510010865;Spain, Madrid, Universidad
40705179;Centric, Spacious & Beautiful 3-Bedrooms Apartment;315930842;Palos de Moguer;Entire home/apt;99;2;4;2020-03-18;0.57;1;0;2020-07-17;Madrid;Spain;40.40245732361458, -3.6913633041460843;Spain, Madrid, Palos de Moguer
40706445;Habitación luminosa en calle Alcalá;264580516;Salvador;Private room;38;3;0;;;4;89;2020-07-17;Madrid;Spain;40.44096076717888, -3.632391206510568;Spain, Madrid, Salvador
40723140;Beamed Apartment in Nuevos Ministerios by Allô Housing;4599639;Cuatro Caminos;Entire home/apt;575;28;0;;;37;365;2020-07-17;Madrid;Spain;40.44870501278571, -3.6938576406734795;Spain, Madrid, Cuatro Caminos
40753041;Espectaculares vistas sobre la calle Princesa;250507434;Argüelles;Entire home/apt;92;15;1;2020-03-15;0.24;16;364;2020-07-17;Madrid;Spain;40.42665036537068, -3.714495775917264;Spain, Madrid, Argüelles
40809527;Habitacion cómoda a 10 minutos de plaza Sol;306355501;San Diego;Private room;15;1;0;;;1;0;2020-07-17;Madrid;Spain;40.38943460359029, -3.6659509701175743;Spain, Madrid, San Diego
40830809;Tu casa;317632695;Chopera;Private room;38;1;2;2020-02-29;0.34;2;1;2020-07-17;Madrid;Spain;40.39876644768441, -3.698941193185685;Spain, Madrid, Chopera
40859530;Suite Doble Premium con Terraza en Madrid;294865622;Ventas;Private room;29;2;21;2020-03-13;2.97;6;0;2020-07-17;Madrid;Spain;40.42810278523251, -3.6480683525649127;Spain, Madrid, Ventas
40921774;plaza españa 2 rooms 100m² modern flat with 3 beds;52975897;Palacio;Entire home/apt;40;1;4;2020-03-01;0.59;3;0;2020-07-17;Madrid;Spain;40.41967308158369, -3.710646920388708;Spain, Madrid, Palacio
40931563;Charming central apartment in front of a nice park;169893982;Imperial;Entire home/apt;70;4;0;;;5;180;2020-07-17;Madrid;Spain;40.41370352028591, -3.7185930522916952;Spain, Madrid, Imperial
40935710;Habitación luminosa en Colonia Jardín. Metro a 3m;87454432;Campamento;Private room;22;2;4;2020-07-04;0.63;2;253;2020-07-17;Madrid;Spain;40.39458609120213, -3.7728416310203454;Spain, Madrid, Campamento
40937835;Mirador de las Naciones;265632904;Timón;Entire home/apt;192;2;1;2020-03-01;0.21;1;100;2020-07-17;Madrid;Spain;40.46947815933242, -3.5932613244876506;Spain, Madrid, Timón
40985716;HABITACIÓN FEMENINA COMPARTIDA/SHARED FEMALE ROOM;319616632;Universidad;Shared room;13;1;3;2020-02-04;0.45;33;365;2020-07-17;Madrid;Spain;40.423477857075156, -3.7043372908159578;Spain, Madrid, Universidad
41054389;"ESTUDIO SIN ASCENSOR PARA 2 ""GOYA IV""";28038703;Recoletos;Entire home/apt;5000;3;2;2020-03-01;0.3;121;167;2020-07-17;Madrid;Spain;40.425730779821535, -3.6807866773547695;Spain, Madrid, Recoletos
41127486;La chocita de Madrid;77345043;Trafalgar;Private room;100;1;1;2020-01-02;0.15;1;90;2020-07-17;Madrid;Spain;40.436582062232794, -3.7036258220588603;Spain, Madrid, Trafalgar
41163258;Barrio Letras Madrid Centro Prado Museum AMD5;318983862;Cortes;Entire home/apt;79;20;2;2020-03-02;0.34;3;324;2020-07-17;Madrid;Spain;40.412931518698976, -3.6999498911240973;Spain, Madrid, Cortes
